# Photometry of EPIC-245950175
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 36.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457752.332049,137538,168645.827881,274.747803,168960.986634,169172.312116,False,False,False,False
2457752.352481,137539,168622.821838,275.974915,168926.190227,169130.747131,False,False,False,False
2457752.372913,137540,168605.209442,277.815552,168894.701432,169092.472504,False,False,False,False
2457752.393346,137541,168742.341095,275.974915,169016.002653,169206.971632,False,False,False,False
2457752.413778,137542,168762.953796,275.974915,169022.032165,169206.183985,False,False,False,False
2457752.434210,137543,168773.815521,275.974915,169010.108241,169187.428934,False,False,False,False
2457752.454642,137544,168803.635254,276.588470,169014.479271,169184.955871,False,False,False,False
2457752.475074,137545,168850.201202,275.974915,169042.562670,169206.183453,False,False,False,False
2457752.495506,137546,168877.320953,275.974915,169053.537588,169210.291839,False,False,False,False
2457752.515938,137547,168888.549255,277.202026,169039.527264,169189.405380,False,False,False,False
2457752.536370,137548,168873.634827,277.202026,169007.582197,169150.575795,False,False,False,False
2457752.556802,137549,168921.311615,277.202026,169036.540071,169172.641783,False,False,False,False
2457752.577234,137550,168961.313721,276.588470,169058.503835,169187.707416,False,False,False,False
2457752.597666,137551,168942.663757,278.429108,169023.739974,169146.040404,False,False,False,False
2457752.618098,137552,169004.506531,277.202026,169075.751127,169191.144410,False,False,False,False
2457752.638530,137553,169063.348053,276.588470,169126.676937,169235.160204,False,False,False,False
2457752.658963,137554,169057.947815,277.815552,169102.418023,169203.989604,False,False,False,False
2457752.679395,137555,169078.315918,277.202026,169106.079070,169200.738424,False,False,False,False
2457752.699827,137556,169102.184387,277.202026,169116.703172,169204.450789,False,False,False,False
2457752.720259,137557,169101.020599,278.429108,169102.215879,169183.053482,False,False,False,False
2457752.740691,137558,169164.032532,276.588470,169157.201273,169231.131719,False,False,False,False
2457752.761123,137559,169160.473816,276.588470,169149.320786,169216.347964,False,False,False,False
2457752.781555,137560,169175.935333,276.588470,169159.093603,169219.222638,False,False,False,False
2457752.801987,137561,169188.940155,275.361359,169172.200462,169225.437611,False,False,False,False
2457752.822419,137562,169223.360962,274.747803,169211.587190,169257.939744,False,False,False,False
2457752.842851,137563,169197.714996,275.361359,169196.218022,169235.694505,False,False,False,False
2457752.863283,137564,169186.612457,275.361359,169199.404940,169232.015008,False,False,False,False
2457752.883715,137565,169142.005219,275.974915,169172.819223,169198.573562,False,False,False,False
2457752.904147,137566,169162.315308,275.974915,169211.948836,169230.859363,False,False,False,False
2457752.924579,137567,169095.741943,277.202026,169176.910321,169188.990081,False,False,False,False
2457752.945012,137568,168989.541718,278.429108,169100.115077,169105.378139,False,False,False,False
2457752.965444,137569,168954.748352,279.042664,169100.672429,169099.134090,False,False,False,False
2457752.985876,137570,168984.568237,277.815552,169176.184526,169167.861201,False,False,False,False
2457753.006308,137571,168940.331879,277.815552,169184.802820,169169.711947,False,False,False,False
2457753.026740,137572,168921.682678,277.202026,169218.793402,169196.953634,False,False,False,False
2457753.047172,137573,168833.939423,277.815552,169221.200307,169192.631346,False,False,False,False
2457753.067604,137574,168737.673126,278.429108,169195.917345,169160.640100,False,False,False,False
2457753.088036,137575,168658.529877,279.042664,169184.971349,169143.007739,False,False,False,False
2457753.108468,137576,168668.221710,277.815552,169271.921779,169223.294858,False,False,False,False
2457753.128900,137577,168538.520172,279.042664,169226.845270,169171.579160,False,False,False,False
2457753.149332,137578,168474.708344,278.429108,169269.077989,169207.198003,False,False,False,False
2457753.169764,137579,168362.245636,279.042664,169272.042279,169203.574725,False,False,False,False
2457753.190196,137580,168261.069855,279.042664,169274.691200,169199.663504,False,False,False,False
2457753.210628,137581,168122.530151,280.269775,169244.224417,169162.665087,False,False,False,False
2457753.231061,137582,167992.149811,280.883301,169208.013212,169119.951797,False,False,False,False
2457753.251493,137583,167917.665161,279.656219,169220.121730,169125.588948,False,False,False,False
2457753.271925,137584,157790.895905,285.178162,160122.966116,160021.993655,False,True,True,True
2457753.292357,137585,168621.775909,279.656219,169271.737933,169164.358538,False,True,True,True
2457753.312789,137586,168550.667480,277.815552,169322.218254,169208.465819,False,False,False,False
2457753.333221,137587,168461.884308,279.042664,169327.349641,169207.259012,False,False,False,False
2457753.353653,137588,168316.594421,279.656219,169285.872062,169159.479126,False,False,False,False
2457753.374085,137589,168237.695251,278.429108,169335.472360,169202.814130,False,False,False,False
2457753.394517,137590,168107.925049,279.656219,169288.394191,169149.508613,False,False,False,False
2457753.414949,137591,168117.625305,279.042664,169294.733420,169149.659462,False,False,False,False
2457753.435381,137592,168069.212341,279.656219,169258.607856,169107.385587,False,False,False,False
2457753.455813,137593,168054.611359,279.656219,169290.312413,169132.982816,False,False,False,False
2457753.476245,137594,167951.042511,280.269775,169238.218519,169074.823573,False,False,False,False
2457753.496677,137595,167991.476654,278.429108,169311.380365,169141.963099,False,False,False,False
2457753.517109,137596,168863.089539,280.883301,168945.827020,168770.431441,False,True,True,True
2457753.537541,137597,169190.904510,279.656219,169300.268333,169118.939332,False,False,False,False
2457753.557973,137598,169175.565369,280.883301,169268.639723,169081.423242,False,False,False,False
2457753.578405,137599,169273.000366,279.042664,169340.222978,169147.165912,False,False,False,False
2457753.598838,137600,169318.892212,279.042664,169363.113520,169164.263623,False,False,False,False
2457753.619270,137601,169307.727692,279.656219,169335.401400,169130.807449,False,False,False,False
2457753.639702,137602,169359.998169,278.429108,169373.408419,169163.120114,False,False,False,False
2457753.660134,137603,169384.789520,277.815552,169388.729370,169172.797247,False,False,False,False
2457753.680566,137604,169401.595795,278.429108,169394.731114,169173.206696,False,False,False,False
2457753.700998,137605,169418.348022,277.815552,169403.381475,169176.317182,False,False,False,False
2457753.721430,137606,169418.044281,277.815552,169400.968629,169168.417687,False,False,False,False
2457753.741862,137607,169424.792297,277.815552,169405.865303,169167.881895,False,False,False,False
2457753.762294,137608,169367.605408,278.429108,169353.868174,169110.507347,False,False,False,False
2457753.782726,137609,169395.156799,277.815552,169408.799233,169160.116809,False,False,False,False
2457753.803158,137610,169347.730011,278.429108,169389.578494,169135.631219,False,False,False,False
2457753.823590,137611,169301.958984,279.042664,169387.697065,169128.542516,False,False,False,False
2457753.844022,137612,169238.272430,280.269775,169360.896328,169096.592826,False,False,False,False
2457753.864454,137613,169212.439301,279.656219,169384.127017,169114.733771,False,False,False,False
2457753.884886,137614,169191.885651,279.042664,169411.175579,169136.752570,False,False,False,False
2457753.905318,137615,169146.853302,279.042664,169417.374636,169137.982632,False,False,False,False
2457753.925750,137616,168965.117157,280.269775,169286.993256,169002.693799,False,False,False,False
2457753.946182,137617,168901.799164,279.042664,169298.589835,169009.445253,False,False,False,False
2457753.966614,137618,168756.019958,280.269775,169272.328885,168978.402186,False,False,False,False
2457753.987046,137619,168680.677917,280.883301,169286.634487,168987.989488,False,False,False,False
2457754.007478,137620,72089.947662,273.520721,96192.314972,95889.016214,False,True,True,True
2457754.027911,137621,169410.615295,279.656219,169463.837363,169155.950032,False,True,True,True
2457754.048343,137622,169395.587006,280.883301,169437.352552,169124.942604,False,False,False,False
2457754.068775,137623,169450.316040,280.883301,169468.795964,169151.930040,False,False,False,False
2457754.089207,137624,169468.782715,280.883301,169473.472932,169152.218282,False,False,False,False
2457754.109639,137625,169497.865601,280.269775,169493.567762,169167.992364,False,False,False,False
2457754.130071,137626,169530.260223,279.042664,169518.009684,169188.182163,False,False,False,False
2457754.150503,137627,169658.186707,278.429108,169640.705512,169306.695065,False,False,False,False
2457754.170935,137628,169487.554382,280.269775,169467.195148,169129.071656,False,False,False,False
2457754.191367,137629,169562.901337,277.815552,169540.708074,169198.541985,False,False,False,False
2457754.211799,137630,169520.379669,279.042664,169499.015666,169152.878083,False,False,False,False
2457754.232231,137631,169535.844360,278.429108,169517.361933,169167.324481,False,False,False,False
2457754.252663,137632,169590.388855,277.202026,169575.395956,169221.530826,False,False,False,False
2457754.273095,137633,169564.437195,277.815552,169553.402549,169195.782542,False,False,False,False
2457754.293527,137634,169557.872223,278.429108,169548.311645,169187.010046,False,False,False,False
2457754.313959,137635,169547.560913,279.042664,169543.340569,169178.431189,False,False,False,False
2457754.334391,137636,169558.361572,278.429108,169556.851134,169188.408330,False,False,False,False
2457754.354823,137637,169563.026215,277.815552,169567.752794,169195.851419,False,False,False,False
2457754.375255,137638,169583.083221,277.202026,169594.558298,169219.273639,False,False,False,False
2457754.395687,137639,169546.150482,278.429108,169565.926778,169187.334639,False,False,False,False
2457754.416119,137640,169547.869141,278.429108,169576.938564,169195.115203,False,False,False,False
2457754.436551,137641,169516.394440,278.429108,169585.511532,169200.533600,False,False,False,False
2457754.456983,137642,169336.257477,280.269775,169471.048580,169082.993200,False,False,False,False
2457754.477415,137643,169259.682434,280.269775,169460.820036,169069.764742,False,False,False,False
2457754.497842,137644,169227.044037,279.656219,169472.131548,169078.155047,False,False,False,False
2457754.518268,137645,169158.755035,279.656219,169445.187860,169048.368416,False,False,False,False
2457754.538700,137646,169094.699860,280.269775,169419.389199,169019.804674,False,False,False,False
2457754.559132,137647,169004.940308,279.656219,169409.337522,169007.066906,False,False,False,False
2457754.579564,137648,168882.963531,282.110413,169388.205147,168983.327812,False,False,False,False
2457754.599996,137649,168898.242218,279.656219,169494.155805,169086.751443,False,False,False,False
2457754.620428,137650,168903.151001,279.042664,169600.065836,169190.214413,False,False,False,False
2457754.640860,137651,168732.891785,280.883301,169548.168444,169135.950257,False,False,False,False
2457754.661292,137652,168632.883209,280.883301,169567.900358,169153.395985,False,False,False,False
2457754.681724,137653,168463.357330,281.496857,169548.423356,169131.713604,False,False,False,False
2457754.702156,137654,168363.775146,280.269775,169588.713228,169169.879191,False,False,False,False
2457754.722588,137655,168209.346436,281.496857,169538.826160,169117.949158,False,False,False,False
2457754.743020,137656,169286.987946,280.269775,169503.351973,169080.513547,False,True,True,True
2457754.763452,137657,169431.599518,279.656219,169611.761692,169187.043590,False,False,False,False
2457754.783884,137658,169331.348267,280.269775,169569.998096,169143.482260,False,False,False,False
2457754.804316,137659,169246.859314,279.042664,169565.797362,169137.565905,False,False,False,False
2457754.824748,137660,169165.137909,280.269775,169572.731434,169142.866659,False,False,False,False
2457754.845180,137661,169070.034912,280.883301,169573.376552,169141.960885,False,False,False,False
2457754.865612,137662,168944.381134,280.883301,169550.296162,169117.412167,False,False,False,False
2457754.886044,137663,168927.815033,279.656219,169647.311741,169213.042124,False,False,False,False
2457754.906476,137664,168779.276154,279.656219,169632.556033,169196.983589,False,False,False,False
2457754.926908,137665,168632.204956,281.496857,169608.336673,169171.544288,False,False,False,False
2457754.947340,137666,168485.568604,280.883301,169586.304579,169148.375237,False,False,False,False
2457754.967772,137667,168341.385681,281.496857,169567.749719,169128.766452,False,False,False,False
2457754.988205,137668,169281.588348,282.110413,169293.153395,168853.199288,False,True,True,True
2457755.008636,137669,169463.690216,280.883301,169585.345868,169144.504055,False,True,True,True
2457755.029068,137670,169409.267944,280.883301,169593.007412,169151.361040,False,False,False,False
2457755.049500,137671,169350.245789,280.269775,169616.622652,169174.254880,False,False,False,False
2457755.069932,137672,169248.453888,280.269775,169588.983099,169145.977084,False,False,False,False
2457755.090365,137673,169170.963104,280.269775,169599.257579,169155.696459,False,False,False,False
2457755.110797,137674,169069.299438,280.269775,169620.899127,169176.866012,False,False,False,False
2457755.131229,137675,168919.716949,281.496857,169601.890483,169157.468436,False,False,False,False
2457755.151661,137676,168921.434845,280.269775,169717.842026,169273.114056,False,False,False,False
2457755.172093,137677,168690.250000,281.496857,169614.937061,169169.986105,False,False,False,False
2457755.192525,137678,168517.353210,281.496857,169625.905755,169180.814669,False,False,False,False
2457755.212957,137679,168352.673340,280.883301,169611.600333,169166.451875,False,False,False,False
2457755.233389,137680,169273.489136,281.496857,169364.097218,168918.974038,False,True,True,True
2457755.253821,137681,169498.663177,280.883301,169612.986777,169167.971403,False,False,False,False
2457755.274253,137682,169567.685303,280.269775,169644.380504,169199.555332,False,False,False,False
2457755.294685,137683,169566.585358,280.883301,169617.503843,169172.951121,False,False,False,False
2457755.315117,137684,169584.747009,280.883301,169614.665911,169170.467727,False,False,False,False
2457755.335549,137685,169652.419678,280.269775,169660.893022,169217.131299,False,False,False,False
2457755.355981,137686,169679.660461,280.269775,169669.467508,169226.223982,False,False,False,False
2457755.376413,137687,169662.417999,280.269775,169642.366575,169199.722785,False,False,False,False
2457755.396845,137688,169717.271301,278.429108,169696.750461,169254.787749,False,False,False,False
2457755.417277,137689,169684.442963,279.042664,169673.342100,169232.141582,False,False,False,False
2457755.437709,137690,169688.248047,278.429108,169694.167024,169253.809587,False,False,False,False
2457755.458141,137691,169598.058533,279.656219,169629.158034,169189.724336,False,False,False,False
2457755.478573,137692,169621.495392,279.656219,169685.162651,169246.733085,False,False,False,False
2457755.499005,137693,169499.338440,282.110413,169609.407940,169172.062638,False,False,False,False
2457755.519437,137694,169412.765167,281.496857,169585.331962,169149.150798,False,False,False,False
2457755.539869,137695,169374.663452,281.496857,169616.580386,169181.642934,False,False,False,False
2457755.560301,137696,169288.703033,280.883301,169616.314650,169182.700196,False,False,False,False
2457755.580733,137697,169283.367157,280.269775,169705.258338,169273.045864,False,False,False,False
2457755.601165,137698,169088.690002,280.883301,169600.499982,169169.768155,False,False,False,False
2457755.621597,137699,168984.690979,281.496857,169625.748862,169196.576024,False,False,False,False
2457755.642029,137700,168797.376160,282.110413,169579.391805,169151.855973,False,False,False,False
2457755.662461,137701,168674.048889,281.496857,169625.872981,169200.051804,False,False,False,False
2457755.682893,137702,168558.641815,280.269775,169621.753098,169197.723896,False,False,False,False
2457755.703325,137703,168429.920685,281.496857,169616.585123,169194.424857,False,False,False,False
2457755.723757,137704,169398.224609,280.883301,169517.664709,169097.449937,False,True,True,True
2457755.744189,137705,169464.980042,282.110413,169575.233533,169157.040463,False,False,False,False
2457755.764621,137706,169410.923492,280.883301,169609.672402,169193.576854,False,False,False,False
2457755.785053,137707,169319.444153,280.269775,169619.015275,169205.092641,False,False,False,False
2457755.805485,137708,169195.872803,281.496857,169622.162999,169210.488295,False,False,False,False
2457755.825917,137709,169086.969299,280.883301,169638.322056,169228.969875,False,False,False,False
2457755.846349,137710,168890.694000,280.883301,169650.632387,169243.676901,False,False,False,False
2457755.866781,137711,168669.815308,281.496857,169651.041444,169246.556394,False,False,False,False
2457755.887213,137712,168434.703522,280.883301,169620.373872,169218.432563,False,False,False,False
2457755.907645,137713,168229.410889,280.883301,169608.594737,169209.270029,False,False,False,False
2457755.928077,137714,168032.216125,280.883301,169614.615790,169217.980093,False,False,False,False
2457755.948509,137715,167764.954742,283.337524,169583.220162,169189.345426,False,False,False,False
2457755.968941,137716,144599.443939,293.767883,169552.376825,169161.334535,False,True,True,True
2457755.989373,137717,169557.810822,281.496857,169533.394865,169145.256035,False,True,True,True
2457756.009805,137718,169630.945984,281.496857,169605.866388,169220.701568,False,False,False,False
2457756.030237,137719,169664.995758,280.883301,169638.895738,169256.774950,False,False,False,False
2457756.050669,137720,169702.239044,279.042664,169682.767059,169303.759878,False,False,False,False
2457756.071101,137721,169662.785553,280.269775,169661.302216,169285.477722,False,False,False,False
2457756.091533,137722,169613.764343,280.269775,169635.011579,169262.438303,False,False,False,False
2457756.111965,137723,169519.401245,282.110413,169574.075180,169204.821193,False,False,False,False
2457756.132397,137724,169485.596008,281.496857,169586.235395,169220.368258,False,False,False,False
2457756.152829,137725,169408.840820,282.723969,169553.080802,169190.667506,False,False,False,False
2457756.173261,137726,169352.823547,281.496857,169560.392129,169201.499211,False,False,False,False
2457756.193693,137727,169297.418457,280.883301,169575.478539,169220.171959,False,False,False,False
2457756.214125,137728,169297.784454,283.337524,169390.588181,169038.933365,False,True,True,True
2457756.234557,137729,169374.296356,281.496857,169538.723202,169190.785096,False,False,False,False
2457756.254989,137730,169419.025909,282.723969,169543.880543,169199.723498,False,False,False,False
2457756.275421,137731,169438.966827,282.110413,169532.435499,169192.123323,False,False,False,False
2457756.295853,137732,169528.601715,281.496857,169581.635369,169245.231378,False,False,False,False
2457756.316285,137733,169547.008759,282.723969,169574.487300,169242.054203,False,False,False,False
2457756.336717,137734,169602.290741,282.110413,169605.242187,169276.842138,False,False,False,False
2457756.357149,137735,169557.807617,282.723969,169545.676329,169221.370985,False,False,False,False
2457756.377581,137736,169593.271393,282.110413,169572.337770,169252.188167,False,False,False,False
2457756.398013,137737,169553.452484,282.110413,169530.601184,169214.667816,False,False,False,False
2457756.418445,137738,169597.380402,280.269775,169579.946778,169268.289574,False,False,False,False
2457756.438877,137739,169608.669617,279.656219,169614.906010,169307.584329,False,False,False,False
2457756.459309,137740,169447.553986,282.110413,169494.548553,169191.621186,False,False,False,False
2457756.479741,137741,169433.931366,281.496857,169528.029441,169229.554628,False,False,False,False
2457756.500173,137742,169355.150085,282.110413,169497.333035,169203.368377,False,False,False,False
2457756.520605,137743,169324.351868,281.496857,169513.297362,169223.899950,False,False,False,False
2457756.541037,137744,169291.405029,281.496857,169528.648257,169243.874581,False,False,False,False
2457756.561469,137745,169189.679321,282.110413,169487.698645,169207.604618,False,False,False,False
2457756.581901,137746,169141.026367,282.110413,169514.272813,169238.913768,False,False,False,False
2457756.602333,137747,169024.569275,282.723969,169486.323302,169215.753992,False,False,False,False
2457756.622765,137748,168894.991119,282.110413,169467.907878,169202.182473,False,False,False,False
2457756.643197,137749,168801.732025,282.723969,169489.538758,169228.710847,False,False,False,False
2457756.663628,137750,168686.813843,282.723969,169484.057250,169228.179839,False,False,False,False
2457756.684060,137751,168588.586823,282.723969,169499.156860,169248.282371,False,False,False,False
2457756.704492,137752,169237.227386,283.337524,169270.100336,169024.280582,False,True,True,True
2457756.724924,137753,169370.799133,283.337524,169428.668051,169187.954337,False,False,False,False
2457756.745356,137754,169436.387451,283.337524,169464.303998,169228.746972,False,False,False,False
2457756.765788,137755,169432.277008,283.951080,169438.596538,169208.246288,False,False,False,False
2457756.786220,137756,169439.699310,283.337524,169426.735563,169201.641594,False,False,False,False
2457756.806652,137757,169433.811829,282.110413,169411.253340,169191.464574,False,False,False,False
2457756.827084,137758,169431.666290,280.883301,169411.388347,169196.953126,False,False,False,False
2457756.847516,137759,169417.676453,280.883301,169408.910870,169199.876981,False,False,False,False
2457756.867948,137760,169401.475159,279.656219,169415.455646,169211.870214,False,False,False,False
2457756.888380,137761,169357.973175,282.110413,169406.242907,169208.152560,False,False,False,False
2457756.908812,137762,169298.771698,282.110413,169388.346241,169195.797028,False,False,False,False
2457756.929244,137763,169213.605194,283.337524,169358.505985,169171.543297,False,False,False,False
2457756.949676,137764,169134.399963,282.723969,169364.878869,169183.547603,False,False,False,False
2457756.970108,137765,169020.951660,282.110413,169364.012882,169188.357362,False,False,False,False
2457756.990540,137766,168855.844971,283.337524,169322.064190,169152.128082,False,False,False,False
2457757.010972,137767,168754.488678,282.110413,169366.730151,169202.556636,False,False,False,False
2457757.031404,137768,168601.957306,283.337524,169370.627154,169212.258844,False,False,False,False
2457757.051836,137769,168278.803162,285.178162,169247.011534,169094.490388,False,False,False,False
2457757.072268,137770,168075.778229,284.564606,169240.986088,169094.353585,False,False,False,False
2457757.092700,137771,167946.317688,282.723969,169260.229068,169119.526126,False,False,False,False
2457757.113132,137772,167691.757507,283.337524,169158.347724,169023.614611,False,False,False,False
2457757.133564,137773,167463.028961,282.723969,169112.657838,168983.934381,False,False,False,False
2457757.153996,137774,167134.710114,282.723969,169116.168392,168993.493774,False,False,False,False
2457757.174428,137775,166896.593201,283.951080,169105.826933,168989.239781,False,False,False,False
2457757.194860,137776,168774.182251,282.723969,168796.736039,168686.274521,False,True,True,True
2457757.215292,137777,169119.117584,280.883301,169103.506677,168999.208320,False,False,False,False
2457757.235724,137778,169238.087433,282.110413,169236.121551,169138.023366,False,False,False,False
2457757.256156,137779,169199.066803,282.723969,169228.257342,169136.395796,False,False,False,False
2457757.276588,137780,169172.195526,283.337524,169243.265756,169157.676776,False,False,False,False
2457757.297020,137781,169109.855103,283.337524,169226.917999,169147.636974,False,False,False,False
2457757.317452,137782,169019.052094,283.951080,169201.644711,169128.706493,False,False,False,False
2457757.337884,137783,168892.229492,285.178162,169154.110975,169087.549885,False,False,False,False
2457757.358316,137784,168831.303833,283.337524,169206.362002,169146.211832,False,False,False,False
2457757.378748,137785,168641.779114,283.951080,169174.773380,169121.067394,False,False,False,False
2457757.399180,137786,168528.821686,282.723969,169225.664528,169178.435467,False,False,False,False
2457757.419611,137787,168299.538086,283.951080,169186.005021,169145.285073,False,False,False,False
2457757.440043,137788,168846.640045,283.951080,168991.541353,168957.362286,False,True,True,True
2457757.460475,137789,168993.095215,283.337524,169192.516949,169164.909918,False,False,False,False
2457757.480907,137790,169001.440735,282.723969,169163.524313,169142.519964,False,False,False,False
2457757.501339,137791,169037.085938,283.951080,169166.839812,169152.468378,False,False,False,False
2457757.521771,137792,169041.873962,284.564606,169134.616186,169126.907298,False,False,False,False
2457757.542203,137793,169069.363312,284.564606,169125.213825,169124.196613,False,False,False,False
2457757.562635,137794,169154.523071,284.564606,169172.367870,169178.071063,False,False,False,False
2457757.583067,137795,169185.627533,283.951080,169175.412234,169187.863966,False,False,False,False
2457757.603499,137796,169188.513275,282.110413,169162.851085,169182.079031,False,False,False,False
2457757.623931,137797,169190.479553,281.496857,169171.062512,169197.093857,False,False,False,False
2457757.644363,137798,169164.278656,282.110413,169164.377889,169197.239333,False,False,False,False
2457757.664795,137799,169073.531281,282.723969,169109.952679,169149.670438,False,False,False,False
2457757.685227,137800,168970.515411,283.951080,169066.674155,169113.273998,False,False,False,False
2457757.705659,137801,168942.848053,282.723969,169132.635430,169186.142548,False,False,False,False
2457757.726091,137802,168779.334747,283.337524,169060.076253,169120.515466,False,False,False,False
2457757.746523,137803,168688.590118,283.951080,169060.485093,169127.880748,False,False,False,False
2457757.766955,137804,168544.530273,284.564606,169029.190286,169103.566161,False,False,False,False
2457757.787387,137805,168418.568787,284.564606,169046.488664,169127.868174,False,False,False,False
2457757.807819,137806,168238.120819,284.564606,169025.110220,169113.516318,False,False,False,False
2457757.828251,137807,168006.936279,285.178162,168981.462778,169076.917854,False,False,False,False
2457757.848683,137808,167831.766418,283.951080,169004.285202,169106.811294,False,False,False,False
2457757.869115,137809,167664.269257,283.337524,169003.498900,169113.117591,False,False,False,False
2457757.889546,137810,167384.921661,285.178162,168946.882078,169063.614398,False,False,False,False
2457757.909978,137811,167119.069397,286.405273,168920.020880,169043.887514,False,False,False,False
2457757.930410,137812,127860.073883,298.062714,127908.503792,128039.524979,True,True,True,True
2457757.950842,137813,169068.685974,282.723969,169051.896856,169190.092287,False,True,True,True
2457757.971274,137814,169043.652527,282.723969,169050.666541,169196.055572,False,False,False,False
2457757.991706,137815,168916.894287,284.564606,168962.818502,169115.420051,False,False,False,False
2457758.012138,137816,168831.854858,284.564606,168928.654689,169088.487132,False,False,False,False
2457758.032570,137817,168817.498444,283.951080,168972.207769,169139.289191,False,False,False,False
2457758.053002,137818,168736.268219,284.564606,168949.266276,169123.614222,False,False,False,False
2457758.073434,137819,168625.086334,283.951080,168911.533412,169093.165036,False,False,False,False
2457758.093866,137820,168429.304718,283.951080,168805.503163,168994.435189,False,False,False,False
2457758.114298,137821,168281.193939,285.178162,168768.591555,168964.840285,False,False,False,False
2457758.134730,137822,168170.879242,285.178162,168775.650477,168979.231752,False,False,False,False
2457758.155162,137823,168123.697784,284.564606,168824.565484,169035.494832,False,False,False,False
2457758.175594,137824,168646.010925,285.791718,168634.884716,168853.177137,False,True,True,True
2457758.196026,137825,168871.368011,285.178162,168915.761711,169141.431787,False,True,True,True
2457758.216458,137826,168958.186707,284.564606,168975.227839,169208.289843,False,False,False,False
2457758.236890,137827,168893.211456,285.791718,168887.985544,169128.453228,False,False,False,False
2457758.257322,137828,168933.520020,284.564606,168912.400395,169160.287093,False,False,False,False
2457758.277754,137829,168908.242035,283.951080,168878.056601,169133.375348,False,False,False,False
2457758.298185,137830,168920.942871,283.951080,168892.027819,169154.791127,False,False,False,False
2457758.318617,137831,168936.648285,283.337524,168916.118999,169186.338969,False,False,False,False
2457758.339049,137832,168935.668579,282.723969,168929.516868,169207.205303,False,False,False,False
2457758.359481,137833,168905.787323,282.110413,168919.925484,169205.093668,False,False,False,False
2457758.379913,137834,168816.763397,283.951080,168869.713460,169162.372270,False,False,False,False
2457758.400345,137835,168757.064331,284.564606,168851.877376,169152.037390,False,False,False,False
2457758.420777,137836,168635.396973,286.405273,168767.738497,169075.409778,False,False,False,False
2457758.441209,137837,168647.915253,284.564606,168835.055050,169150.247291,False,False,False,False
2457758.461641,137838,168508.268768,285.791718,168780.967552,169103.690041,False,False,False,False
2457758.482073,137839,168384.084839,285.791718,168795.823560,169126.085178,False,False,False,False
2457758.502505,137840,168295.428406,285.791718,168792.589932,169130.399154,False,False,False,False
2457758.522937,137841,168215.728485,285.178162,168795.779037,169141.143971,False,False,False,False
2457758.543369,137842,168175.606018,284.564606,168829.819507,169182.747744,False,False,False,False
2457758.563801,137843,168037.060272,285.791718,168807.249917,169167.748751,False,False,False,False
2457758.584233,137844,167862.877960,285.791718,168791.423418,169159.499739,False,False,False,False
2457758.604665,137845,167658.440704,285.791718,168756.909518,169132.569698,False,False,False,False
2457758.625097,137846,167566.222443,283.951080,168797.182399,169180.432511,False,False,False,False
2457758.645529,137847,167448.732544,284.564606,168785.299282,169176.144995,False,False,False,False
2457758.665960,137848,168674.298401,283.951080,168689.175774,169087.622233,False,True,True,True
2457758.686392,137849,168825.474243,283.337524,168821.637343,169227.689396,False,False,False,False
2457758.706824,137850,168783.507019,283.951080,168817.227518,169230.889603,False,False,False,False
2457758.727256,137851,168659.264008,285.791718,168748.719563,169169.995592,False,False,False,False
2457758.747688,137852,168561.526062,286.405273,168706.398229,169135.291814,False,False,False,False
2457758.768120,137853,168547.167572,285.178162,168786.954526,169223.468862,False,False,False,False
2457758.788552,137854,168394.209717,285.178162,168736.328450,169180.466208,False,False,False,False
2457758.808984,137855,168283.892548,285.791718,168727.440204,169179.203746,False,False,False,False
2457758.829416,137856,168190.204285,285.791718,168746.617053,169206.008283,False,False,False,False
2457758.849848,137857,168073.694855,285.791718,168748.013847,169215.034250,False,False,False,False
2457758.870280,137858,167840.357391,286.405273,168687.090497,169161.741134,False,False,False,False
2457758.890712,137859,167622.547241,288.859467,168660.672640,169142.954145,False,False,False,False
2457758.911144,137860,168473.418091,287.018829,168490.863050,168980.775631,False,True,True,True
2457758.931576,137861,168698.531494,285.791718,168750.164869,169247.708342,False,False,False,False
2457758.952008,137862,168692.392853,287.018829,168710.032212,169215.205884,False,False,False,False
2457758.972439,137863,168718.838837,287.018829,168702.316538,169215.119283,False,False,False,False
